-1.27, 10.42
4.74, 2.72
-3.96, 7.47
3.18, 1.03
-2.51, 10.24
2.54, 3.15
3.67, 2.47
-4.44, 1.96
4.94, 2.39
2.04, 0.91
-2.77, 1.51
-2.50, 3.16
-2.17, 11.54
-1.47, 2.04
-3.72, 6.23
1.38, 10.37
1.47, 8.96
-4.57, 6.78
4.89, 5.54
-4.16, 11.00
-4.21, 7.42
-1.28, 0.26
2.51, 11.09
-4.70, 4.56
3.54, 9.14
3.37, 8.58
2.34, 12.25
-2.59, 5.22
2.85, 1.85
3.32, 8.20
4.74, 4.58
-4.85, 7.87
5.43, 6.41
2.02, 1.46
-2.13, 10.09
-2.23, 11.57
1.92, 10.42
4.87, 8.11
0.51, -0.06
3.97, 5.91
3.36, 2.95
3.13, -0.16
3.30, 1.35
2.73, 9.98
1.67, 2.11
-2.53, 8.29
-3.15, 4.23
-4.66, 6.01
0.10, 11.00
4.49, 4.04
-2.85, 9.92
1.22, 9.76
-4.09, 3.97
0.68, 11.40
4.35, 5.14
3.81, 7.96
4.44, 6.61
0.35, 10.28
-5.85, 8.83
-1.58, 0.02
-4.99, 5.40
1.87, 10.21
3.44, 6.44
-2.58, 2.56
-6.14, 6.24
0.96, 10.98
-1.98, 2.20
3.98, 3.66
-1.50, 0.50
5.65, 2.76
-5.02, 6.87
2.87, 10.45
1.12, 11.41
4.91, 4.26
0.78, 12.30
2.12, 1.98
-3.15, 10.21
-4.03, 3.47
4.83, 6.72
-0.32, 1.06
4.89, 4.29
-0.31, 0.46
4.63, 5.47
1.42, 10.49
2.94, 2.96
-2.95, 10.69
3.19, 2.64
2.21, 2.42
-6.00, 6.86
4.90, 8.03
-3.40, 1.94
-5.02, 5.49
0.84, 1.82
5.42, 1.77
0.52, 0.36
-3.86, 7.92
0.02, 11.01
-4.96, 3.00
1.99, 9.69
-4.40, 9.12
4.63, 1.83
2.41, 10.03
3.12, 7.16
-0.79, 11.75
5.90, 5.55
-0.69, 2.29
3.73, 3.49
-2.18, 1.34
-3.26, 7.88
-4.86, 4.54
3.73, 5.68
-3.96, 6.04
4.24, 7.15
-5.82, 6.83
-0.83, 1.92
-1.57, 0.32
2.19, 10.58
-3.59, 9.94
-1.47, 10.21
-4.68, 5.39
2.90, 10.42
-2.95, 1.86
-2.35, 7.72
-1.03, 10.84
-2.50, 8.87
-4.87, 2.58
1.33, 10.69
-1.77, 11.22
4.76, 8.05
-1.59, 0.84
1.85, 1.53
-1.69, 10.48
2.22, 9.24
-2.77, 10.26
0.95, 1.96
1.74, 1.58
-3.64, 5.64
2.92, 9.94
-4.95, 2.87
5.83, 7.37
-2.11, 9.49
-0.45, 0.73
-3.68, 9.27
-3.33, 10.12
-4.97, 7.09
-5.75, 3.96
0.48, 10.37
-0.24, 0.78
-3.05, 1.69
0.33, 1.76
9.87, -0.04
10.47, -5.52
7.49, 0.01
5.28, -9.03
2.35, -0.59
1.97, -6.18
10.54, 0.12
-0.66, -3.25
6.29, 1.30
1.41, -4.40
11.19, -2.88
0.35, -2.11
0.42, -1.76
6.29, 1.18
10.87, -4.04
5.79, 0.39
9.24, 0.11
8.88, -1.57
7.80, -7.13
9.43, -2.31
2.09, 0.73
1.47, -0.80
-0.82, -3.02
9.64, -1.61
3.55, -8.65
1.66, 1.44
3.23, 0.90
2.90, -6.94
9.60, -3.86
4.18, 2.06
3.54, -7.96
8.51, -0.17
7.74, -7.29
9.81, -4.48
6.09, -7.56
0.22, -1.49
9.64, -2.79
8.92, -4.04
0.07, -4.65
6.07, 2.65
0.59, 0.16
10.00, -0.99
5.40, -7.54
1.61, -5.50
9.11, -0.22
8.94, 0.20
8.85, -1.55
9.16, -1.13
1.09, -6.30
4.24, -7.80
11.41, -1.41
9.56, -0.27
8.19, -7.05
2.81, -6.42
4.64, -8.23
1.60, -7.32
10.36, -6.21
8.29, -7.52
9.49, -0.13
7.13, -7.46
-0.55, -4.10
8.41, 0.45
8.24, 1.35
-0.82, -2.95
1.28, -0.34
1.45, -6.27
1.14, -7.19
0.68, -5.65
6.08, -9.17
0.61, -2.64
9.56, -4.67
2.28, -7.96
6.25, 2.74
10.16, -2.47
3.33, -8.01
9.02, -7.29
3.72, -7.04
1.19, -0.86
2.24, 1.21
3.60, 1.88
2.04, -8.58
0.22, -2.85
10.87, -1.46
-0.33, -1.00
1.05, -2.31
7.55, 1.82
1.50, -0.03
0.30, -2.66
2.96, 2.86
6.11, 2.85
1.07, 1.01
9.45, -0.09
-0.25, -0.33
8.71, 0.41
9.31, -2.86
0.83, -0.42
9.79, -1.06
6.45, -7.80
6.47, 1.83
2.25, -7.69
3.46, 2.21
-0.81, 0.29
6.48, -6.38
10.06, -6.00
9.33, -0.51
2.32, -8.81
9.57, -3.74
4.60, 1.13
9.37, -4.33
0.93, -0.41
8.39, -5.39
11.59, -4.17
-0.71, -2.65
8.46, -1.57
0.76, -1.68
4.74, -8.11
2.70, -6.58
9.05, -0.48
0.23, -3.56
8.23, 0.69
0.32, -2.68
4.14, 1.94
2.69, 1.88
-0.33, -1.16
2.98, 2.10
3.02, 1.41
3.88, 2.44
8.99, -1.24
2.46, -8.62
5.46, -8.35
6.66, 1.33
2.04, -7.29
9.68, 0.38
5.33, -8.32
4.21, -7.74
7.28, -8.01
6.09, -8.09
3.43, 0.46
5.74, -8.26
1.78, 2.35
10.83, -5.87
1.76, 0.97
6.25, 2.08
2.85, -7.38
6.89, -8.41
-0.05, -1.08
8.85, 0.42
1.58, -5.81
5.97, -6.07
7.58, 1.53
-9.81, -3.91
-8.52, -6.84
-0.26, -1.46
-7.17, -7.56
-8.43, -5.32
-3.65, -6.94
0.96, -4.55
-8.64, -4.14
-0.57, -3.22
-5.31, -8.06
-9.61, 0.23
-7.11, -6.70
0.29, -1.88
-8.59, -2.54
-8.71, -5.27
-0.40, -0.23
-3.70, -7.65
-7.24, 0.62
-8.58, -0.06
-6.12, 1.57
-2.06, -8.45
-1.14, 2.43
-8.05, -0.44
-2.18, -5.77
0.35, -1.39
-0.84, -5.27
-10.33, -2.99
0.05, -4.17
-6.67, -8.64
-9.27, -4.92
-8.10, -0.91
-10.11, 0.01
-5.43, -8.74
-0.29, -5.93
-9.23, -6.52
-7.33, 2.09
-0.95, -2.78
-7.80, 0.55
-9.13, -4.04
-2.58, 0.67
-2.91, -6.60
-2.23, 1.39
-0.96, -1.92
-1.91, -0.28
-7.36, 2.11
-3.16, 1.53
-10.75, -5.92
-8.62, -4.86
-1.46, 0.15
-4.95, 1.84
-11.17, -1.99
-2.14, 1.71
-5.86, 1.71
-6.91, 1.02
1.60, -1.91
