0.34, 4.58
0.69, 6.76
0.16, 5.32
-0.18, 2.57
0.24, 5.21
0.10, 3.88
0.18, 5.96
0.12, 5.85
-0.47, 1.77
-0.14, 1.01
0.23, 5.58
-0.06, 4.39
-0.41, 0.35
-0.05, 1.35
0.07, 5.75
-0.19, 5.20
0.13, 1.38
0.32, 2.85
0.13, 0.48
-0.31, 2.81
0.20, 6.30
-0.18, 4.85
-0.54, 5.88
0.32, 4.95
-0.25, 5.53
-0.19, 1.62
-0.25, 0.68
0.05, 3.22
-0.38, 3.12
0.34, 1.95
-0.34, 1.64
-0.04, 2.30
0.03, 0.91
0.31, 5.98
0.10, 4.93
-0.18, 5.68
-0.28, 0.45
0.19, 0.85
-0.24, 3.23
-0.16, 6.63
0.68, 3.30
-0.09, 3.09
0.38, 2.73
-0.39, 2.10
-0.41, 5.75
-0.16, 2.90
0.30, 4.90
-0.21, 1.75
-0.22, 3.19
0.11, 5.76
0.02, 1.21
0.30, 4.43
-0.09, 1.97
-0.07, 5.60
-0.54, 3.27
0.37, 4.29
-0.28, 0.46
-0.25, 1.86
0.06, 0.11
0.65, 3.22
0.02, 6.80
0.01, 3.65
-0.04, 4.96
0.23, 4.66
0.38, 3.01
0.60, 2.78
0.70, 2.58
0.22, 6.73
0.27, 0.46
0.18, 3.68
0.54, 6.70
-0.28, 1.43
0.17, 1.26
-0.34, 5.41
0.62, 6.60
-0.12, 1.90
-0.46, 6.66
-0.26, 1.14
-0.45, 6.91
-0.31, 5.92
1.54, 7.29
0.86, 7.19
0.61, 6.64
2.09, 7.31
0.62, 6.69
1.94, 7.05
-1.49, 7.16
1.25, 7.41
1.34, 7.19
2.85, 7.32
-1.68, 7.18
0.29, 7.18
2.66, 7.39
-1.63, 6.79
1.90, 6.82
0.14, 6.75
1.68, 6.74
-0.61, 7.38
-1.33, 6.86
-2.39, 7.17
-2.57, 7.53
-1.85, 7.05
0.99, 7.11
1.82, 7.05
-2.20, 7.35
0.36, 6.65
-1.21, 6.82
-0.77, 7.22
0.96, 7.51
0.43, 7.48
-0.09, 6.89
-1.51, 7.32
1.51, 7.22
-1.17, 7.13
-0.27, 7.04
-2.83, 7.02
0.41, 6.43
1.94, 7.14
-1.02, 7.02
-1.37, 6.64
2.63, 7.54
1.78, 7.40
2.13, 7.46
-0.10, 7.43
0.32, 6.99
1.21, 6.57
0.76, 7.19
2.57, 6.71
-0.64, 7.54
2.99, 6.38
1.21, 6.74
1.42, 7.20
2.51, 6.49
-0.32, 7.18
-2.01, 7.22
-1.65, 6.91
-2.91, 6.78
-1.85, 7.26
0.84, 7.21
2.99, 6.97
10.45, 2.96
9.80, 2.50
10.16, 4.56
10.07, 0.64
9.75, 5.50
9.49, 5.75
9.85, 1.11
9.72, 2.98
9.73, 3.68
10.36, 3.31
9.51, 3.12
9.75, 0.27
10.36, 4.87
9.90, 4.03
9.73, 3.08
9.65, 6.00
9.69, 3.08
10.57, 6.45
9.23, 0.02
9.61, 3.63
10.08, 0.57
9.98, 0.70
9.57, 6.10
9.94, 2.62
9.92, 1.88
10.65, 6.63
9.60, 4.25
9.40, 4.61
9.97, 2.72
9.68, 0.35
10.04, 2.91
9.18, 4.13
10.09, 4.28
10.21, 3.47
9.68, 6.47
10.41, 1.38
9.80, 5.55
10.01, 2.27
9.82, 2.10
9.81, 5.54
9.43, 1.36
9.62, 2.50
9.52, 1.23
9.73, 6.10
10.03, 3.66
9.24, 0.66
10.17, 4.31
9.94, 2.92
10.12, 2.47
9.86, 5.71
10.00, 2.48
10.02, 6.04
10.16, 0.80
10.81, 6.14
9.54, 0.54
9.92, 2.21
9.69, 0.73
10.04, 0.33
10.58, 6.71
9.52, 5.03
10.06, 5.94
10.15, 4.19
10.49, 6.99
10.17, 5.18
9.50, 4.63
10.26, 3.49
10.10, 5.13
10.14, 4.61
9.71, 2.74
10.02, 1.22
9.92, 2.02
10.29, 0.17
10.32, 2.70
9.91, 0.23
10.02, 4.02
9.84, 2.33
10.55, 2.01
10.11, 4.69
9.72, 6.17
10.00, 0.56
8.03, 0.45
10.11, 0.05
11.27, 0.05
7.62, 0.24
9.23, -0.50
10.66, -0.22
10.06, -0.24
9.94, -0.05
9.55, 0.08
10.79, 0.64
9.50, -0.59
11.61, 0.04
8.87, 0.26
12.23, -0.06
11.32, -0.46
10.95, 0.35
9.32, -0.53
8.41, 0.12
9.76, 0.17
11.19, -0.23
11.13, -0.02
9.53, 0.40
9.04, -0.01
7.18, -0.35
11.87, -0.11
12.67, 0.35
11.34, 0.22
12.23, -0.07
8.13, 0.35
8.78, 0.09
9.88, 0.19
12.35, 0.34
11.76, 0.18
7.38, -0.01
7.81, 0.04
10.38, -0.63
8.01, -0.07
7.29, 0.06
9.08, 0.70
9.06, 0.15
9.84, 0.10
9.40, 0.44
10.75, -0.16
8.57, -0.03
8.47, -0.31
12.44, 0.14
11.33, 0.10
9.07, -0.32
11.02, 0.09
8.79, -0.34
7.72, -0.04
7.88, -0.22
8.32, -0.49
10.76, -0.42
9.25, 0.39
7.61, -0.13
12.16, 0.27
9.13, 0.64
9.38, -0.05
7.22, -0.43
