-3.47, -0.19
-2.65, -0.65
4.00, -0.18
-1.87, 0.30
-1.22, -0.32
-4.51, -0.57
3.81, -0.40
4.40, 0.21
-0.91, -0.32
3.73, 0.77
2.84, -0.29
0.41, 0.09
2.37, -0.22
4.83, 0.61
0.72, 0.57
1.09, -0.02
-3.27, -0.20
4.60, 0.59
4.35, -0.03
1.98, 0.61
1.55, 0.60
3.42, -0.63
2.17, -0.66
2.71, -0.40
-4.03, 0.23
-1.33, -0.17
-2.30, 0.32
-0.34, -0.57
3.01, 0.36
-0.47, -0.25
1.40, 0.49
-2.87, 1.01
3.60, 0.48
4.60, -0.51
-2.70, 0.06
1.13, 0.16
-2.45, 0.43
-4.15, -0.04
3.63, 0.16
4.89, -0.22
2.74, -0.32
-1.58, -0.44
4.08, -0.88
4.90, -0.12
-4.66, -0.00
1.21, 0.42
-0.78, 0.07
1.72, 0.34
-2.35, 0.30
-3.50, -0.21
3.34, 0.25
1.02, -0.52
-4.37, 0.47
1.17, 0.10
-3.01, 0.45
2.19, -0.16
-1.03, -0.26
2.46, -0.03
-1.58, 0.47
-0.52, -1.03
4.85, -0.34
1.01, 0.20
3.64, -0.10
0.72, 0.62
-1.67, -0.57
-4.03, 0.09
2.72, 0.03
1.77, -0.32
1.96, 0.55
-2.96, 0.53
-4.82, -0.57
3.04, 0.10
-2.92, -0.85
-1.75, 0.47
-1.47, -0.70
0.26, 0.20
-0.33, -0.50
4.50, 1.00
0.91, 0.43
-1.51, 0.09
-3.08, 0.40
2.28, 0.77
2.02, 0.60
2.28, 0.18
-1.17, -0.93
-3.51, -0.68
-0.23, 0.38
4.76, -0.13
-4.65, -0.31
-3.99, -0.13
4.28, -0.35
3.17, 0.25
-4.07, -0.07
-4.45, 0.65
2.51, -0.51
3.24, 0.46
-2.47, -0.19
-1.24, 0.70
0.34, -0.45
-1.61, -0.32
8.43, 3.05
7.59, 1.48
9.10, 5.08
5.58, 0.77
6.67, 2.38
6.33, 2.14
6.37, 1.69
8.19, 3.43
9.26, 4.55
7.09, 1.92
7.11, 2.56
8.25, 3.88
6.53, 1.82
8.49, 3.31
6.00, 0.85
9.24, 2.32
9.04, 3.79
10.16, 4.10
9.32, 4.66
5.69, 0.42
7.52, 2.02
7.98, 3.44
8.41, 3.61
6.89, 2.27
10.10, 4.22
9.65, 5.00
8.06, 2.85
6.26, -0.26
5.64, -0.00
7.57, 2.47
6.94, 2.31
6.53, 1.55
7.42, 1.74
6.02, 0.62
7.42, 2.19
10.23, 3.88
6.22, 1.58
6.02, -0.51
6.82, 2.94
6.94, 2.46
7.76, 2.81
7.53, 1.88
5.97, 0.93
6.30, 1.81
7.49, 2.03
6.44, 3.33
9.85, 4.84
8.67, 3.62
9.70, 3.60
5.02, 0.74
7.87, -4.07
8.74, -4.01
10.36, -4.52
7.93, -3.13
5.08, -0.13
9.31, -5.11
7.65, -1.72
6.10, -1.77
6.85, -1.96
8.42, -3.17
7.32, -0.84
8.38, -3.16
5.51, -0.44
9.61, -4.54
5.18, -0.94
5.14, -1.84
10.35, -4.21
6.86, -1.62
5.70, -0.37
6.32, -0.96
10.59, -4.31
8.40, -2.95
6.23, -1.03
8.37, -3.64
7.32, -1.51
5.99, -1.00
9.08, -4.32
8.02, -1.28
6.53, -1.19
5.48, -0.66
6.01, -0.48
6.16, -1.10
8.72, -4.37
7.00, -2.09
6.49, -1.78
7.00, -2.10
5.71, 0.39
9.72, -4.00
9.55, -3.98
10.37, -4.18
5.01, -1.03
8.37, -4.16
5.36, -1.28
6.06, -0.65
5.44, -1.22
10.08, -4.60
8.14, -3.64
8.84, -4.01
9.80, -4.54
7.13, -2.47
-7.87, 4.23
-7.38, 0.87
-8.79, 3.45
-8.01, 4.96
-6.28, 1.51
-9.89, 4.78
-8.19, 3.75
-5.40, 0.24
-6.08, 1.38
-7.57, 3.17
-8.37, 4.12
-8.38, 3.64
-9.64, 4.02
-9.77, 4.26
-7.90, 3.09
-6.43, 0.63
-7.26, 2.16
-9.22, 3.92
-8.53, 3.29
-8.82, 3.05
-9.50, 4.03
-7.35, 3.67
-9.80, 5.16
-5.24, 0.02
-7.55, 3.83
-7.59, 3.12
-8.55, 3.75
-5.55, 0.93
-5.48, 0.14
-6.56, 1.99
-8.24, 2.73
-8.95, 3.68
-4.87, 0.23
-6.45, 3.45
-8.97, 4.00
-9.34, 4.39
-8.73, 3.48
-7.68, 2.03
-6.73, 1.86
-6.16, 1.50
-9.82, 4.66
-8.19, 4.16
-5.03, 1.67
-9.49, 3.88
-5.48, 1.09
-6.65, 1.28
-5.20, -0.17
-4.93, 0.18
-9.14, 3.89
-5.95, -0.33
-7.79, -1.73
-6.60, -1.73
-5.34, -0.65
-5.92, -0.78
-7.38, -2.22
-5.22, 0.06
-7.68, -2.72
-5.61, 0.08
-9.59, -5.17
-9.78, -4.25
-7.49, -2.64
-5.21, -0.93
-5.80, -0.98
-8.01, -2.62
-6.10, -2.55
-9.03, -4.99
-8.74, -2.96
-6.77, -1.49
-8.93, -3.97
-7.33, -3.07
-4.61, -1.04
-8.14, -3.04
-6.22, -1.52
-7.17, -2.01
-9.26, -4.21
-6.27, -2.09
-10.00, -4.80
-6.96, -2.16
-6.23, -1.22
-8.37, -3.26
-5.66, -0.65
-9.37, -4.28
-10.72, -4.08
-5.81, -1.43
-8.81, -4.00
-9.00, -5.03
-6.55, -1.69
-7.63, -2.26
-6.59, -0.93
-6.07, -1.18
-9.88, -4.68
-9.09, -2.92
-7.80, -2.88
-9.38, -3.91
-7.25, -0.76
-6.58, -2.17
-9.54, -4.35
-8.52, -3.38
-7.21, -2.68
-7.34, -2.25
